device_id,timestamp,temperature_c,battery_level_v,signal_strength_dbm,packet_loss_pct,encryption_latency_ms,failure_risk
RADIO_007,2026-08-03 17:29:05,37.16,11.85,-70.1,1.15,18.96,0
RADIO_007,2026-08-03 18:29:05,38.93,11.85,-64.03,1.15,21.52,0
RADIO_007,2026-08-03 19:29:05,34.09,11.85,-62.64,0.43,23.2,0
RADIO_007,2026-08-03 20:29:05,30.76,11.85,-56.34,1.31,19.85,0
RADIO_007,2026-08-03 21:29:05,30.85,11.85,-63.76,1.05,17.64,0
RADIO_007,2026-08-03 22:29:05,34.56,11.84,-60.73,1.22,19.77,0
RADIO_007,2026-08-03 23:29:05,34.48,11.84,-73.55,1.68,19.35,0
RADIO_007,2026-08-04 00:29:05,34.64,11.84,-62.38,1.73,21.76,0
RADIO_007,2026-08-04 01:29:05,31.2,11.84,-64.69,0.46,20.01,0
RADIO_007,2026-08-04 02:29:05,32.52,11.84,-66.99,0.99,17.58,0
RADIO_007,2026-08-04 03:29:05,33.68,11.83,-64.91,2.16,20.26,0
RADIO_007,2026-08-04 04:29:05,38.23,11.83,-71.72,0.44,22.11,0
RADIO_007,2026-08-04 05:29:05,34.76,11.83,-56.01,1.38,20.72,0
RADIO_007,2026-08-04 06:29:05,35.12,11.83,-62.68,1.52,21.38,0
RADIO_007,2026-08-04 07:29:05,36.53,11.83,-60.17,1.04,20.21,0
RADIO_007,2026-08-04 08:29:05,36.59,11.82,-59.88,0.58,20.1,0
RADIO_007,2026-08-04 09:29:05,32.78,11.82,-61.61,0.93,21.74,0
RADIO_007,2026-08-04 10:29:05,33.11,11.82,-72.35,1.01,23.56,0
RADIO_007,2026-08-04 11:29:05,34.12,11.82,-66.26,0.1,18.45,0
RADIO_007,2026-08-04 12:29:05,36.94,11.82,-76.08,0.73,21.42,0
RADIO_007,2026-08-04 13:29:05,37.79,11.81,-64.8,0.31,21.82,0
RADIO_007,2026-08-04 14:29:05,33.5,11.81,-68.04,0.94,19.07,0
RADIO_007,2026-08-04 15:29:05,37.2,11.81,-64.97,1.32,20.86,0
RADIO_007,2026-08-04 16:29:05,32.93,11.81,-63.88,1.43,15.43,0
RADIO_007,2026-08-04 17:29:05,32.72,11.81,-59.64,1.27,19.4,0
RADIO_007,2026-08-04 18:29:05,36.52,11.8,-64.2,1.61,22.44,0
RADIO_007,2026-08-04 19:29:05,35.42,11.8,-77.03,1.62,23.45,0
RADIO_007,2026-08-04 20:29:05,37.94,11.8,-66.63,1.38,20.77,0
RADIO_007,2026-08-04 21:29:05,33.73,11.8,-58.12,0.52,23.08,0
RADIO_007,2026-08-04 22:29:05,35.1,11.8,-72.9,0.89,19.37,0
RADIO_007,2026-08-04 23:29:05,33.63,11.79,-63.45,1.91,21.41,0
RADIO_007,2026-08-05 00:29:05,30.35,11.79,-68.94,1.11,20.13,0
RADIO_007,2026-08-05 01:29:05,37.26,11.79,-72.29,1.67,19.28,0
RADIO_007,2026-08-05 02:29:05,35.35,11.79,-76.06,0.66,21.3,0
RADIO_007,2026-08-05 03:29:05,36.38,11.79,-55.76,0.47,20.21,0
RADIO_007,2026-08-05 04:29:05,32.77,11.78,-69.08,1.87,21.64,0
RADIO_007,2026-08-05 05:29:05,35.98,11.78,-73.65,0.58,17.32,0
RADIO_007,2026-08-05 06:29:05,33.88,11.78,-66.51,0.52,20.47,0
RADIO_007,2026-08-05 07:29:05,37.13,11.78,-69.26,0.84,17.64,0
RADIO_007,2026-08-05 08:29:05,32.61,11.78,-74.49,1.0,20.41,0
RADIO_007,2026-08-05 09:29:05,34.11,11.77,-63.59,0.78,18.31,0
RADIO_007,2026-08-05 10:29:05,34.81,11.77,-55.33,0.88,19.06,0
RADIO_007,2026-08-05 11:29:05,36.84,11.77,-68.47,0.65,23.24,0
RADIO_007,2026-08-05 12:29:05,34.8,11.77,-72.68,0.95,24.09,0
RADIO_007,2026-08-05 13:29:05,33.81,11.77,-65.6,1.62,17.68,0
RADIO_007,2026-08-05 14:29:05,35.54,11.76,-73.27,0.92,18.82,0
RADIO_007,2026-08-05 15:29:05,34.21,11.76,-62.86,0.87,18.36,0
RADIO_007,2026-08-05 16:29:05,34.19,11.76,-65.73,1.49,16.62,0
RADIO_007,2026-08-05 17:29:05,35.53,11.76,-60.27,0.76,18.32,0
RADIO_007,2026-08-05 18:29:05,36.49,11.76,-74.34,0.87,19.19,0
RADIO_007,2026-08-05 19:29:05,34.39,11.75,-72.28,1.55,21.5,0
RADIO_007,2026-08-05 20:29:05,33.88,11.75,-75.19,0.55,19.51,0
RADIO_007,2026-08-05 21:29:05,33.99,11.75,-64.78,1.05,19.64,0
RADIO_007,2026-08-05 22:29:05,31.51,11.75,-62.82,1.03,20.83,0
RADIO_007,2026-08-05 23:29:05,32.69,11.75,-59.96,2.31,21.13,0
RADIO_007,2026-08-06 00:29:05,33.59,11.74,-67.01,0.95,18.36,0
RADIO_007,2026-08-06 01:29:05,35.41,11.74,-64.36,1.23,17.67,0
RADIO_007,2026-08-06 02:29:05,33.77,11.74,-54.39,1.12,22.04,0
RADIO_007,2026-08-06 03:29:05,37.27,11.74,-64.51,0.81,17.85,0
RADIO_007,2026-08-06 04:29:05,32.33,11.74,-62.23,0.22,18.36,0
RADIO_007,2026-08-06 05:29:05,34.38,11.73,-67.5,0.25,19.41,0
RADIO_007,2026-08-06 06:29:05,30.72,11.73,-68.01,1.29,21.22,0
RADIO_007,2026-08-06 07:29:05,35.22,11.73,-61.53,0.88,20.4,0
RADIO_007,2026-08-06 08:29:05,35.62,11.73,-63.31,0.16,16.99,0
RADIO_007,2026-08-06 09:29:05,34.65,11.73,-70.54,0.16,18.96,0
RADIO_007,2026-08-06 10:29:05,33.29,11.72,-63.57,0.49,17.94,0
RADIO_007,2026-08-06 11:29:05,31.93,11.72,-62.74,0.78,18.32,0
RADIO_007,2026-08-06 12:29:05,31.18,11.72,-66.24,0.93,21.34,0
RADIO_007,2026-08-06 13:29:05,33.62,11.72,-62.04,0.19,19.77,0
RADIO_007,2026-08-06 14:29:05,36.7,11.72,-62.72,1.21,21.31,0
RADIO_007,2026-08-06 15:29:05,36.2,11.71,-74.43,1.22,21.51,0
RADIO_007,2026-08-06 16:29:05,32.21,11.71,-64.32,1.71,19.37,0
RADIO_007,2026-08-06 17:29:05,34.53,11.71,-57.46,0.45,19.78,0
RADIO_007,2026-08-06 18:29:05,33.11,11.71,-64.59,0.72,20.62,0
RADIO_007,2026-08-06 19:29:05,35.31,11.71,-64.6,1.57,21.17,0
RADIO_007,2026-08-06 20:29:05,33.3,11.7,-67.46,0.79,22.4,0
RADIO_007,2026-08-06 21:29:05,33.48,11.7,-65.11,0.24,19.55,0
RADIO_007,2026-08-06 22:29:05,37.68,11.7,-51.2,1.56,19.99,0
RADIO_007,2026-08-06 23:29:05,33.36,11.7,-59.55,1.37,18.64,0
RADIO_007,2026-08-07 00:29:05,35.22,11.7,-66.23,0.95,23.26,0
RADIO_007,2026-08-07 01:29:05,40.37,11.69,-67.24,0.72,19.93,0
RADIO_007,2026-08-07 02:29:05,34.39,11.69,-62.98,0.38,19.27,0
RADIO_007,2026-08-07 03:29:05,35.33,11.69,-64.09,0.8,22.6,0
RADIO_007,2026-08-07 04:29:05,35.42,11.69,-71.35,1.57,19.01,0
RADIO_007,2026-08-07 05:29:05,35.42,11.69,-61.24,0.41,19.46,0
RADIO_007,2026-08-07 06:29:05,34.39,11.68,-69.91,1.92,23.38,0
RADIO_007,2026-08-07 07:29:05,34.04,11.68,-66.66,0.25,21.0,0
RADIO_007,2026-08-07 08:29:05,33.43,11.68,-62.78,0.86,19.52,0
RADIO_007,2026-08-07 09:29:05,33.62,11.68,-64.76,0.57,19.66,0
RADIO_007,2026-08-07 10:29:05,35.18,11.68,-56.92,0.81,20.91,0
RADIO_007,2026-08-07 11:29:05,33.47,11.67,-59.58,0.98,19.59,0
RADIO_007,2026-08-07 12:29:05,35.23,11.67,-68.02,0.86,21.42,0
RADIO_007,2026-08-07 13:29:05,38.62,11.67,-64.17,0.86,23.45,0
RADIO_007,2026-08-07 14:29:05,33.98,11.67,-59.84,2.07,19.83,0
RADIO_007,2026-08-07 15:29:05,34.14,11.67,-62.03,1.1,19.36,0
RADIO_007,2026-08-07 16:29:05,36.29,11.66,-64.17,0.71,17.86,0
RADIO_007,2026-08-07 17:29:05,32.53,11.66,-64.08,1.29,21.1,0
RADIO_007,2026-08-07 18:29:05,36.15,11.66,-73.68,0.08,22.84,0
RADIO_007,2026-08-07 19:29:05,36.47,11.66,-56.49,0.79,19.14,0
RADIO_007,2026-08-07 20:29:05,33.4,11.66,-70.6,0.58,18.67,0
RADIO_007,2026-08-07 21:29:05,37.17,11.65,-67.27,1.26,20.24,0
RADIO_007,2026-08-07 22:29:05,34.32,11.65,-61.84,1.47,18.65,0
RADIO_007,2026-08-07 23:29:05,36.3,11.65,-64.65,1.03,20.33,0
RADIO_007,2026-08-08 00:29:05,32.98,11.65,-60.04,1.43,22.65,0
RADIO_007,2026-08-08 01:29:05,39.26,11.65,-68.25,1.42,17.98,0
RADIO_007,2026-08-08 02:29:05,33.72,11.64,-59.27,0.91,18.36,0
RADIO_007,2026-08-08 03:29:05,38.35,11.64,-67.48,1.57,21.92,0
RADIO_007,2026-08-08 04:29:05,36.49,11.64,-63.21,0.61,18.43,0
RADIO_007,2026-08-08 05:29:05,35.13,11.64,-55.3,0.59,23.68,0
RADIO_007,2026-08-08 06:29:05,35.67,11.64,-64.6,0.89,22.09,0
RADIO_007,2026-08-08 07:29:05,34.85,11.63,-67.04,0.8,19.7,0
RADIO_007,2026-08-08 08:29:05,33.14,11.63,-66.08,0.57,22.04,0
RADIO_007,2026-08-08 09:29:05,36.07,11.63,-64.27,0.88,22.46,0
RADIO_007,2026-08-08 10:29:05,35.63,11.63,-68.87,0.84,20.46,0
RADIO_007,2026-08-08 11:29:05,32.35,11.63,-53.65,0.66,21.55,0
RADIO_007,2026-08-08 12:29:05,35.18,11.62,-66.53,0.35,18.17,0
RADIO_007,2026-08-08 13:29:05,30.36,11.62,-59.66,1.77,21.87,0
RADIO_007,2026-08-08 14:29:05,31.59,11.62,-67.12,0.2,15.59,0
RADIO_007,2026-08-08 15:29:05,33.49,11.62,-71.32,0.81,17.04,0
RADIO_007,2026-08-08 16:29:05,36.75,11.62,-70.97,0.32,22.36,0
RADIO_007,2026-08-08 17:29:05,35.85,11.61,-70.15,1.4,19.32,0
RADIO_007,2026-08-08 18:29:05,34.62,11.61,-71.05,0.09,21.66,0
RADIO_007,2026-08-08 19:29:05,35.55,11.61,-64.28,0.9,17.63,0
RADIO_007,2026-08-08 20:29:05,34.36,11.61,-67.19,1.29,18.6,0
RADIO_007,2026-08-08 21:29:05,33.84,11.61,-63.29,0.42,19.32,0
RADIO_007,2026-08-08 22:29:05,37.47,11.6,-63.79,1.44,22.18,0
RADIO_007,2026-08-08 23:29:05,35.08,11.6,-68.05,0.34,17.04,0
RADIO_007,2026-08-09 00:29:05,30.42,11.6,-62.07,1.4,23.6,0
RADIO_007,2026-08-09 01:29:05,32.0,11.6,-68.37,0.88,19.43,0
RADIO_007,2026-08-09 02:29:05,32.34,11.6,-70.56,0.96,23.25,0
RADIO_007,2026-08-09 03:29:05,36.71,11.59,-66.83,0.58,19.83,0
RADIO_007,2026-08-09 04:29:05,35.03,11.59,-62.4,1.19,20.89,0
RADIO_007,2026-08-09 05:29:05,35.73,11.59,-65.3,1.45,16.51,0
RADIO_007,2026-08-09 06:29:05,33.09,11.59,-66.99,0.32,18.12,0
RADIO_007,2026-08-09 07:29:05,37.93,11.59,-66.93,0.87,19.67,0
RADIO_007,2026-08-09 08:29:05,37.34,11.58,-61.14,1.31,19.46,0
RADIO_007,2026-08-09 09:29:05,30.86,11.58,-66.15,1.21,20.0,0
RADIO_007,2026-08-09 10:29:05,30.85,11.58,-64.96,1.32,21.08,0
RADIO_007,2026-08-09 11:29:05,35.96,11.58,-60.43,1.23,20.3,0
RADIO_007,2026-08-09 12:29:05,34.92,11.58,-64.79,0.96,20.11,0
RADIO_007,2026-08-09 13:29:05,34.13,11.57,-68.85,0.88,24.66,0
RADIO_007,2026-08-09 14:29:05,33.26,11.57,-62.75,0.76,19.23,0
RADIO_007,2026-08-09 15:29:05,36.68,11.57,-63.49,1.11,21.7,0
RADIO_007,2026-08-09 16:29:05,37.01,11.57,-69.62,0.73,22.66,0
RADIO_007,2026-08-09 17:29:05,34.38,11.57,-64.07,0.62,19.11,0
RADIO_007,2026-08-09 18:29:05,34.51,11.56,-64.29,1.82,21.43,0
RADIO_007,2026-08-09 19:29:05,33.71,11.56,-69.88,0.54,19.23,0
RADIO_007,2026-08-09 20:29:05,35.13,11.56,-67.85,1.37,21.75,0
RADIO_007,2026-08-09 21:29:05,33.75,11.56,-63.83,0.69,22.06,0
RADIO_007,2026-08-09 22:29:05,33.48,11.56,-66.5,1.21,19.66,0
RADIO_007,2026-08-09 23:29:05,37.33,11.55,-67.06,1.06,20.56,0
RADIO_007,2026-08-10 00:29:05,35.54,11.55,-66.46,0.94,17.57,0
RADIO_007,2026-08-10 01:29:05,34.91,11.55,-66.87,0.5,20.51,0
RADIO_007,2026-08-10 02:29:05,38.17,11.55,-73.05,1.23,18.63,0
RADIO_007,2026-08-10 03:29:05,36.69,11.55,-62.91,0.84,21.54,0
RADIO_007,2026-08-10 04:29:05,35.44,11.54,-66.32,0.83,19.28,0
RADIO_007,2026-08-10 05:29:05,34.08,11.54,-59.78,0.87,17.1,0
RADIO_007,2026-08-10 06:29:05,34.46,11.54,-71.39,1.68,24.66,0
RADIO_007,2026-08-10 07:29:05,36.95,11.54,-66.38,0.5,20.74,0
RADIO_007,2026-08-10 08:29:05,39.28,11.54,-55.09,1.08,19.7,0
RADIO_007,2026-08-10 09:29:05,35.97,11.53,-66.66,0.77,19.11,0
RADIO_007,2026-08-10 10:29:05,37.98,11.53,-69.48,1.07,18.65,0
RADIO_007,2026-08-10 11:29:05,36.06,11.53,-71.06,0.93,22.18,0
RADIO_007,2026-08-10 12:29:05,36.76,11.53,-64.6,1.11,22.75,0
RADIO_007,2026-08-10 13:29:05,39.42,11.53,-66.61,1.03,20.81,0
RADIO_007,2026-08-10 14:29:05,33.18,11.52,-70.22,1.3,21.66,0
RADIO_007,2026-08-10 15:29:05,31.42,11.52,-69.85,0.18,20.31,0
RADIO_007,2026-08-10 16:29:05,34.77,11.52,-74.66,0.98,17.16,0
RADIO_007,2026-08-10 17:29:05,34.71,11.52,-69.36,1.09,20.78,0
RADIO_007,2026-08-10 18:29:05,32.9,11.52,-52.11,1.2,17.82,0
RADIO_007,2026-08-10 19:29:05,35.02,11.51,-59.11,1.44,19.53,0
RADIO_007,2026-08-10 20:29:05,36.45,11.51,-67.86,1.36,21.84,0
RADIO_007,2026-08-10 21:29:05,30.53,11.51,-69.56,2.1,20.7,0
RADIO_007,2026-08-10 22:29:05,36.03,11.51,-62.16,0.18,20.73,0
RADIO_007,2026-08-10 23:29:05,34.58,11.51,-49.96,1.5,17.24,0
RADIO_007,2026-08-11 00:29:05,36.61,11.5,-68.63,0.02,20.24,0
RADIO_007,2026-08-11 01:29:05,36.21,11.5,-63.33,1.17,20.41,0
RADIO_007,2026-08-11 02:29:05,35.52,11.5,-70.35,1.34,20.75,0
RADIO_007,2026-08-11 03:29:05,33.13,11.5,-62.31,0.74,19.37,0
RADIO_007,2026-08-11 04:29:05,35.51,11.5,-73.44,2.03,16.54,0
RADIO_007,2026-08-11 05:29:05,30.88,11.49,-63.6,1.08,17.84,0
RADIO_007,2026-08-11 06:29:05,34.96,11.49,-71.09,0.78,18.86,0
RADIO_007,2026-08-11 07:29:05,37.22,11.49,-52.64,0.3,21.76,0
RADIO_007,2026-08-11 08:29:05,34.59,11.49,-71.6,0.48,19.58,0
RADIO_007,2026-08-11 09:29:05,35.46,11.49,-66.48,0.76,20.99,0
RADIO_007,2026-08-11 10:29:05,32.13,11.48,-62.61,1.25,24.99,0
RADIO_007,2026-08-11 11:29:05,37.95,11.48,-66.63,0.86,20.51,0
RADIO_007,2026-08-11 12:29:05,33.42,11.48,-70.43,0.55,19.37,0
RADIO_007,2026-08-11 13:29:05,38.4,11.48,-70.52,1.37,24.96,0
RADIO_007,2026-08-11 14:29:05,37.17,11.48,-58.31,0.69,22.92,0
RADIO_007,2026-08-11 15:29:05,29.37,11.47,-54.48,1.04,19.07,0
RADIO_007,2026-08-11 16:29:05,36.82,11.47,-54.74,0.14,18.84,0
RADIO_007,2026-08-11 17:29:05,34.73,11.47,-55.23,0.8,17.16,0
RADIO_007,2026-08-11 18:29:05,41.07,11.47,-58.3,0.28,18.0,0
RADIO_007,2026-08-11 19:29:05,36.11,11.47,-67.92,0.43,18.91,0
RADIO_007,2026-08-11 20:29:05,35.94,11.46,-74.34,1.07,21.61,0
RADIO_007,2026-08-11 21:29:05,36.91,11.46,-56.3,0.87,18.23,0
RADIO_007,2026-08-11 22:29:05,32.94,11.46,-69.54,0.77,15.7,0
RADIO_007,2026-08-11 23:29:05,33.69,11.46,-60.09,0.59,17.73,0
RADIO_007,2026-08-12 00:29:05,35.63,11.46,-68.4,0.92,19.32,0
RADIO_007,2026-08-12 01:29:05,35.45,11.45,-70.4,1.01,20.17,0
RADIO_007,2026-08-12 02:29:05,32.14,11.45,-68.66,0.42,16.02,0
RADIO_007,2026-08-12 03:29:05,32.27,11.45,-56.78,0.11,23.48,0
RADIO_007,2026-08-12 04:29:05,35.05,11.45,-68.94,1.2,19.58,0
RADIO_007,2026-08-12 05:29:05,35.84,11.45,-58.29,1.77,22.48,0
RADIO_007,2026-08-12 06:29:05,31.47,11.44,-69.85,0.97,20.13,0
RADIO_007,2026-08-12 07:29:05,36.7,11.44,-61.27,1.38,21.61,0
RADIO_007,2026-08-12 08:29:05,34.21,11.44,-61.18,1.13,18.28,0
RADIO_007,2026-08-12 09:29:05,32.67,11.44,-65.05,0.64,19.72,0
RADIO_007,2026-08-12 10:29:05,35.29,11.44,-69.21,1.77,21.72,0
RADIO_007,2026-08-12 11:29:05,36.33,11.43,-69.97,1.02,17.99,0
RADIO_007,2026-08-12 12:29:05,34.02,11.43,-63.39,1.73,19.25,0
RADIO_007,2026-08-12 13:29:05,33.16,11.43,-64.97,0.19,19.99,0
RADIO_007,2026-08-12 14:29:05,32.49,11.43,-56.63,1.32,17.36,0
RADIO_007,2026-08-12 15:29:05,35.05,11.43,-59.35,0.16,23.63,0
RADIO_007,2026-08-12 16:29:05,34.64,11.42,-67.39,0.97,18.4,0
RADIO_007,2026-08-12 17:29:05,37.31,11.42,-50.6,0.37,20.96,0
RADIO_007,2026-08-12 18:29:05,35.79,11.42,-67.46,1.55,17.83,0
RADIO_007,2026-08-12 19:29:05,34.43,11.42,-66.19,0.92,19.65,0
RADIO_007,2026-08-12 20:29:05,37.02,11.42,-64.49,0.62,22.23,0
RADIO_007,2026-08-12 21:29:05,31.34,11.41,-70.06,0.78,18.97,0
RADIO_007,2026-08-12 22:29:05,34.2,11.41,-68.83,1.25,17.64,0
RADIO_007,2026-08-12 23:29:05,33.35,11.41,-61.28,0.15,20.13,0
RADIO_007,2026-08-13 00:29:05,33.95,11.41,-64.83,0.94,21.21,0
RADIO_007,2026-08-13 01:29:05,34.43,11.41,-71.85,0.17,19.01,0
RADIO_007,2026-08-13 02:29:05,36.41,11.4,-60.12,0.41,19.48,0
RADIO_007,2026-08-13 03:29:05,33.9,11.4,-61.6,0.77,20.79,0
RADIO_007,2026-08-13 04:29:05,33.75,11.4,-57.54,1.02,20.89,0
RADIO_007,2026-08-13 05:29:05,34.95,11.4,-65.73,1.22,20.45,0
RADIO_007,2026-08-13 06:29:05,35.81,11.4,-66.18,0.92,18.68,0
RADIO_007,2026-08-13 07:29:05,31.96,11.39,-68.49,1.06,22.13,0
RADIO_007,2026-08-13 08:29:05,37.43,11.39,-70.87,0.22,21.61,0
RADIO_007,2026-08-13 09:29:05,34.1,11.39,-77.24,2.48,19.36,0
RADIO_007,2026-08-13 10:29:05,34.7,11.39,-63.16,2.17,22.04,0
RADIO_007,2026-08-13 11:29:05,34.71,11.39,-60.76,2.18,19.48,0
RADIO_007,2026-08-13 12:29:05,35.3,11.38,-66.37,1.03,25.17,0
RADIO_007,2026-08-13 13:29:05,38.54,11.38,-65.24,1.5,18.0,0
RADIO_007,2026-08-13 14:29:05,35.59,11.38,-65.85,0.94,20.03,0
RADIO_007,2026-08-13 15:29:05,33.74,11.38,-65.67,0.22,18.17,0
RADIO_007,2026-08-13 16:29:05,35.29,11.38,-75.87,0.69,22.0,0
RADIO_007,2026-08-13 17:29:05,36.31,11.37,-55.84,1.15,23.68,0
RADIO_007,2026-08-13 18:29:05,35.14,11.37,-59.21,0.73,20.06,0
RADIO_007,2026-08-13 19:29:05,39.25,11.37,-65.32,0.41,19.83,0
RADIO_007,2026-08-13 20:29:05,36.92,11.37,-56.22,0.55,18.48,0
RADIO_007,2026-08-13 21:29:05,38.98,11.37,-68.44,0.77,19.78,0
RADIO_007,2026-08-13 22:29:05,35.35,11.36,-68.81,1.01,20.7,0
RADIO_007,2026-08-13 23:29:05,36.14,11.36,-66.21,0.98,21.86,0
RADIO_007,2026-08-14 00:29:05,31.87,11.36,-63.53,0.72,20.41,0
RADIO_007,2026-08-14 01:29:05,37.02,11.36,-60.51,0.57,19.43,0
RADIO_007,2026-08-14 02:29:05,38.16,11.36,-69.94,1.69,21.82,0
RADIO_007,2026-08-14 03:29:05,35.63,11.35,-69.2,1.02,17.69,0
RADIO_007,2026-08-14 04:29:05,35.47,11.35,-71.86,0.49,23.05,0
RADIO_007,2026-08-14 05:29:05,33.21,11.35,-58.02,0.6,16.66,0
RADIO_007,2026-08-14 06:29:05,37.66,11.35,-60.01,0.56,20.32,0
RADIO_007,2026-08-14 07:29:05,36.43,11.35,-68.49,1.8,21.12,0
RADIO_007,2026-08-14 08:29:05,37.94,11.34,-68.56,0.99,19.51,0
RADIO_007,2026-08-14 09:29:05,38.19,11.34,-68.33,0.21,20.87,0
RADIO_007,2026-08-14 10:29:05,35.17,11.34,-61.53,0.83,20.16,0
RADIO_007,2026-08-14 11:29:05,37.37,11.34,-67.29,1.95,18.44,0
RADIO_007,2026-08-14 12:29:05,33.38,11.34,-76.06,1.42,20.65,0
RADIO_007,2026-08-14 13:29:05,33.85,11.33,-69.14,1.12,21.85,0
RADIO_007,2026-08-14 14:29:05,35.97,11.33,-63.91,0.85,19.03,0
RADIO_007,2026-08-14 15:29:05,32.41,11.33,-68.41,0.66,18.58,0
RADIO_007,2026-08-14 16:29:05,37.09,11.33,-63.97,1.09,20.09,0
RADIO_007,2026-08-14 17:29:05,39.62,11.33,-74.65,1.36,19.11,0
RADIO_007,2026-08-14 18:29:05,33.15,11.32,-68.29,0.6,19.04,0
RADIO_007,2026-08-14 19:29:05,33.48,11.32,-72.35,0.13,20.7,0
RADIO_007,2026-08-14 20:29:05,34.4,11.32,-69.53,1.15,16.3,0
RADIO_007,2026-08-14 21:29:05,34.13,11.32,-64.15,0.44,22.7,0
RADIO_007,2026-08-14 22:29:05,36.37,11.32,-76.49,2.02,19.72,0
RADIO_007,2026-08-14 23:29:05,31.53,11.31,-67.33,0.53,24.18,0
RADIO_007,2026-08-15 00:29:05,39.44,11.31,-65.33,0.81,18.71,0
RADIO_007,2026-08-15 01:29:05,35.66,11.31,-64.49,0.06,17.49,0
RADIO_007,2026-08-15 02:29:05,37.49,11.31,-62.05,0.9,20.25,0
RADIO_007,2026-08-15 03:29:05,36.03,11.31,-71.2,0.79,22.27,0
RADIO_007,2026-08-15 04:29:05,33.46,11.3,-65.57,0.64,21.78,0
RADIO_007,2026-08-15 05:29:05,35.63,11.3,-61.64,1.43,16.04,0
RADIO_007,2026-08-15 06:29:05,35.16,11.3,-63.52,0.86,17.22,0
RADIO_007,2026-08-15 07:29:05,33.8,11.3,-59.17,0.42,21.02,0
RADIO_007,2026-08-15 08:29:05,34.87,11.3,-71.75,0.91,18.99,0
RADIO_007,2026-08-15 09:29:05,33.89,11.29,-65.01,1.59,19.45,0
RADIO_007,2026-08-15 10:29:05,36.17,11.29,-64.02,0.46,19.22,0
RADIO_007,2026-08-15 11:29:05,35.51,11.29,-70.57,1.13,19.81,0
RADIO_007,2026-08-15 12:29:05,37.26,11.29,-63.5,0.76,20.0,0
RADIO_007,2026-08-15 13:29:05,32.87,11.29,-60.02,0.49,22.14,0
RADIO_007,2026-08-15 14:29:05,33.37,11.28,-58.15,0.63,16.7,0
RADIO_007,2026-08-15 15:29:05,32.49,11.28,-56.17,0.57,15.96,0
RADIO_007,2026-08-15 16:29:05,35.61,11.28,-68.07,0.67,17.73,0
RADIO_007,2026-08-15 17:29:05,31.91,11.28,-74.75,0.19,22.74,0
RADIO_007,2026-08-15 18:29:05,32.04,11.28,-68.55,0.84,20.61,0
RADIO_007,2026-08-15 19:29:05,33.12,11.27,-62.03,1.17,19.16,0
RADIO_007,2026-08-15 20:29:05,31.95,11.27,-60.1,0.37,20.94,0
RADIO_007,2026-08-15 21:29:05,35.32,11.27,-68.23,0.08,14.9,0
RADIO_007,2026-08-15 22:29:05,35.71,11.27,-59.03,0.04,17.42,0
RADIO_007,2026-08-15 23:29:05,35.03,11.27,-62.91,1.87,15.57,0
RADIO_007,2026-08-16 00:29:05,37.07,11.26,-65.02,0.92,20.2,0
RADIO_007,2026-08-16 01:29:05,33.98,11.26,-57.94,0.85,21.01,0
RADIO_007,2026-08-16 02:29:05,35.35,11.26,-64.71,1.42,18.96,0
RADIO_007,2026-08-16 03:29:05,32.37,11.26,-69.24,1.33,18.47,0
RADIO_007,2026-08-16 04:29:05,34.48,11.26,-63.89,0.53,20.32,0
RADIO_007,2026-08-16 05:29:05,36.12,11.25,-65.1,1.45,18.44,0
RADIO_007,2026-08-16 06:29:05,38.23,11.25,-65.39,0.89,20.41,0
RADIO_007,2026-08-16 07:29:05,37.03,11.25,-69.66,1.02,18.2,0
RADIO_007,2026-08-16 08:29:05,34.02,11.25,-67.76,1.19,22.47,0
RADIO_007,2026-08-16 09:29:05,35.34,11.25,-61.18,1.21,20.85,0
RADIO_007,2026-08-16 10:29:05,32.03,11.24,-63.74,0.7,21.85,0
RADIO_007,2026-08-16 11:29:05,30.36,11.24,-61.34,0.63,19.72,0
RADIO_007,2026-08-16 12:29:05,33.45,11.24,-73.25,0.98,19.41,0
RADIO_007,2026-08-16 13:29:05,34.72,11.24,-66.27,0.05,21.26,0
RADIO_007,2026-08-16 14:29:05,36.26,11.24,-65.7,1.08,20.95,0
RADIO_007,2026-08-16 15:29:05,35.35,11.23,-61.69,0.69,20.1,0
RADIO_007,2026-08-16 16:29:05,34.89,11.23,-66.75,0.9,18.88,0
RADIO_007,2026-08-16 17:29:05,34.67,11.23,-66.12,1.45,17.5,0
RADIO_007,2026-08-16 18:29:05,37.12,11.23,-61.19,1.09,19.77,0
RADIO_007,2026-08-16 19:29:05,33.6,11.23,-63.89,0.97,19.9,0
RADIO_007,2026-08-16 20:29:05,34.74,11.22,-63.48,1.84,19.54,0
RADIO_007,2026-08-16 21:29:05,40.33,11.22,-73.91,1.06,20.89,0
RADIO_007,2026-08-16 22:29:05,32.93,11.22,-75.43,1.52,19.89,0
RADIO_007,2026-08-16 23:29:05,34.57,11.22,-69.24,1.71,18.34,0
RADIO_007,2026-08-17 00:29:05,34.36,11.22,-64.15,0.78,23.77,0
RADIO_007,2026-08-17 01:29:05,38.54,11.21,-63.81,1.84,19.06,0
RADIO_007,2026-08-17 02:29:05,32.74,11.21,-67.79,0.04,18.72,0
RADIO_007,2026-08-17 03:29:05,33.45,11.21,-72.67,1.02,22.38,0
RADIO_007,2026-08-17 04:29:05,32.79,11.21,-61.9,0.54,16.9,0
